url,label
101.127.58.71/wordpress/wer/getRefund_en.htm,bad
ankarasoveyapi.com/Cesc/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;=&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774,bad
ime.edu.co/firmasime/Santander/pessoa-fisica/index1.php,bad
opendoor.mn/att/yh/yh/y/cameo.php?login=,bad
3designcenter.com/blog/wp-admin/network/other/index.html?hui=,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax%20-%20secureu0002/remax%20-%20secure%20login_files/remax%20-%20secure%20login_files/remax%20-%20secure%20login_files/style.h,bad
callusmiller.com/flycarfe/ghssjkdet/login.php,bad
dzenex.ba/enir/cerm.mins/verification.php,bad
bizinturkey.biz/js/Sign-On/login/login.php?cmd=login_submit&amp;id=3fbb97fe84066a8eddea96b6d5d107683fbb97fe84066a8eddea96b6d5d10768&amp;session=3fbb97fe84066a8eddea96b6d5d107683fbb97fe84066a8eddea96b6d5d1768,bad
bizinturkey.biz/js/Sign-On/login/login.php?cmd,bad
goodleader.info/main/c2/forward.html,bad
freefaceb0ok.ga/index.xhtml,bad
thewineacademy.org/LoginCPSession.html,bad
scottrades.ru/google/,bad
bravissimo.wroclaw.pl/images/stories/ikony/cbb,bad
shopper.bid/bookmark/ii.php?fid=4&amp;n=1774256418,bad
vidanapraia.net/wp-admin/quotation5/doc/dxx/d984a6bf686e715c28fd6aedbb43b50a/,bad
vidanapraia.net/wp-admin/quotation5/doc/dxx/94a0a8ebe30bce6af3c901014aaff32b/,bad
dthjkfgdh5cfc.online/yahao.login/YahooNew/y.html,bad
dthjkfgdh5cfc.online/yahao.logs/YahooNew/y.html,bad
colsanpablo.com/plugins/extension/hmf/confirm.php?cmd=login_submit&amp;id=c0c0a6aa7beaae80820d69e5f3f02e74c0c0a6aa7beaae80820d69e5f3f02e74&amp;session=c0c0a6aa7beaae80820d69e5f3f02e74c0c0a6aa7beaae80820d69e5f3f02e74,bad
fotofuntastic.com/home/config/yahoo/gif/4e15da052eeaa35c8d8dc1f07a9feb0f/login.php,bad
gordinos.com.br/tk_admin/tonline/user-verify.htm,bad
delta.com-octoberspecial.co/?Yd4h1fR?start=1&amp;callback=true,bad
odiagurujan.com/LinkedIn/LinkedIn/home/5e6415b44f79908c192ce246acc822d1/,bad
maigesellschaft-berrendorf.de/wp-includes/makk/mai/update.htm,bad
karejones.com/Doc/d1f94f1373b84f234f1beb763003e230/verification.php,bad
ma-surgical.com/_admin/includes/categories/_notes/verification/accounts/signin/cc.html?id=update_rlod?457670614ab7780a11b7f5ef8d04187ed2378300386a774fcb134dd92d9fe1d9,bad
ma-surgical.com/_admin/includes/categories/_notes/verification/accounts/signin/billing.html?id=update_rlod?457670614ab7780a11b7f5ef8d04187ed2378300386a774fcb134dd92d9fe1d9,bad
ysgrp.com.cn/js?ref=http://us.battle.net/d3/en,bad
union-apparel.com/.Acct-alic/,bad
ysgrp.com.cn/js/?ref=http://us.battle.net/d3/en,bad
jagritisocial.com/l/Adobi/form/error.htm,bad
system-protection.info/mac-live-pc-track/files/,bad
stsgroupbd.com/aug/ee/secure/cmd-login=8fcea3873b229424189a22867caef31e/?reff=YjcyNGNhY2I3ODVjMGVhMWRjZDAyYTFiYTcxMzM1MTk=,bad
milfordpubliclibrary.org/wp-admin/GD/index.php,bad
thinkalvesinc.com/za/nioms.html,bad
tapisrouge.co.ao/usmsx/Googleraww/,bad
tapisrouge.co.ao/SCRIPT/scrdcs/,bad
tapisrouge.co.ao/Script/Googleraww/,bad
tapisrouge.co.ao/NewDoc/Gdoccc/,bad
tapisrouge.co.ao/Index/scrdcs/,bad
encanador.tech/Loveth/Dropbox-Disclosures/verifiction/index.php,bad
bombasrivas.com.mx/actualizacion/dropbox/mail.163.com/accounts.php?errorType=401,bad
caseysofunionhall.ie/articles/secure/cmd-login=b06bfc81abaf11f3d01f44c386a6b38b/?user=abuse@buyersclub.ie&amp;amp,bad
ac7.com.br/drcorival/wp-content/languages/themes/DropboxPhoneV/DropboxPhoneV/Dropbox/index.html,bad
everydaycareer.com/wp-content/uploads/index_files/gr/us-mg5.mail.yahoo.com/success.php?neo.launch?.rand=1qhua0f7o2jut,bad
vaqif.net/wp-content/plugins/gotmls/hhbbll/3rd.html,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/96730ae905cd7697982377ca169bd591,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/96730ae905cd7697982377ca169bd591/,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/824c8b3626ad28f867c82d436c15c6fd,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/824c8b3626ad28f867c82d436c15c6fd/,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/6934cb3eafc3e8b27139961d74cec4c0,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/6934cb3eafc3e8b27139961d74cec4c0/,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/5e5fff18ca089c5fc6a629813b1a294e,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/5e5fff18ca089c5fc6a629813b1a294e/,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/580dee069531e4f1d259251624a66027/,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/580dee069531e4f1d259251624a66027,bad
172.245.11.68/wp-content/upload,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/2e647356c2a3a3204bff62cdf0fae731,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/2e647356c2a3a3204bff62cdf0fae731/,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/2c748323d1844b8d9906148a628b8f1d,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/2c748323d1844b8d9906148a628b8f1d/,bad
alwrod.com/wp-content/,bad
westjordanutahmortgage.com/wp-content/plugins/LayerSlider/static/skins/borderlesslight3d/,bad
est189.com/verizon/dropedbox/,bad
est189.com/verizon/dropedbox,bad
baton-rouge-drug-rehabs.com/includes/Archive/bookmark/ii.php?rand=13InboxLightaspxn.1774256418,bad
outlook.com-btd9cbhsbtd5d80a13c0db1f546757jnq9j57546757.aspiring.com.au/,bad
"https://thoaimedia.com/save/index.php?error=Cannot%20login:%20[-2]%20You%20have%20passed%20invalid%20arguments%20to%20this%20command,%20your%20rapidleech%20is%20outdated?.",bad
sineadconway.com/wp-includes/css/DBMECXSQv4SXzDmQbF/616e797468696/Secure_Area/en/clients/login.php?login?lang=en=,bad
brahaemy.ro/xmlrpc/h/hero/activity.vip.126.com/index.php?rand=WebAppSecurity.1,bad
bombasrivas.com.mx/actualizacion/dropbox/activity.vip.163.com/vip.163.com.php?rand=WebAppSecurity.1,bad
birdrocklab.com/c01/Logon.php?LOB=RBGLogon,bad
veesca0001-001-site1.1tempurl.com/imp-ghx333/confirmer.php?cmd=Complete,bad
smaws.org/images/usaa.com.ient.aut.securepage.aut/usaa.com/contact/login/,bad
baton-rouge-drug-rehabs.com/includes/Archive/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418,bad
clinikat.co.il/p.p/p/signin/CN9D1DND70/login.php?country.x=-,bad
awesometime4you.com/wp-admin/js/cmfr/web/certificatclients.php?_productfilter=personal-data,bad
saridity.com/wp-admin/network/donno/styla/,bad
theivorycloset.com/magento/securedoc/verification.php?close=ky0tls0tls0tls0tls0tls0tls0tluvtywlsieluzm8tls0tls0tls0tls0tls0tls0tls0tls0tlsskrw1hawwgoiakugfzc3dvcmqgoiaksvagqwrkcmvzcya6idk1ljg1ljgumtuzck1vemlsbgevns4wichxaw5kb3dzie5uidyumskgqxbwbgvxz,bad
amarhost.info/tesa/start8.php,bad
studiomancini.legal/includes/js/calendar/lang/SSL/cmd-login=a1e17be73f109984b184d86e14e76d2f/?email=abuse@hotmail.com.es,bad
ceresorganics.in/etcc/leo/mremmz/iiii.html,bad
bodywrapuk.com/wp-admin/user/yah.php,bad
ceresorganics.in/drp/,bad
tecnicana.org/Administrar/Calendario/av/ac/ad/48c6c89ed8c1b226e2d24344b151ba59,bad
tecnicana.org/Administrar/Calendario/av/ac/ad/48c6c89ed8c1b226e2d24344b151ba59/,bad
patramanis.eu/images/products/Alib/Alib/Verify.html,bad
latengineering.com.ua/components/com_banners/index/loggin.html,bad
zenithkiteschool.com/yah/lunch/cameo.php?login,bad
alfaturturismorp.com.br/images/data/1fc0c7739ee1d5a61850961ad6abcfb9,bad
alfaturturismorp.com.br/images/data/1fc0c7739ee1d5a61850961ad6abcfb9/,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax-securelogin_files/remax0-0secure0login_files/remax0-0secure0login_files/remax0-0secure0login_files/remax-1/remax-securelogin_files/style.ht,bad
yourga.com.au/updata/new5/,bad
yourga.com.au/updata/new5,bad
apple.com.appleid.apple.com.itunesstore.confirm.account.proceed.to.next.step.crickids.com:8081/iTunes/,bad
newlifebiblechurch.org/plugins/authentication/yahoo.hk/cameo.php?login&amp;continue=to&amp;inbox=Xclusiv-3D,bad
calmpalmerlake.org/abic/norn.sic/irem.php,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax-securelogin_files/remax0-0secure0login_files/remax0-0secure0login_files/remax0-0secure0login_files/remax%20-[1/remax%20-%20secure%20login_files/style.ht,bad
ceresorganics.in/syd/lake/yea/default.php,bad
202.43.178.9:8081/iTunes/bf64179d20b840370d4188062825a078/,bad
amarhost.info/tesa/start4.php,bad
bodywrapuk.com/wp-admin/user/yah/yah.php,bad
ugegypt.com/verify/index.html,bad
demico.rs/uk/dropboxLanre/dropbox/proposal/LoginVerification.php,bad
lojavirtualcorporativa.com.br/wp-includes/Text/nodlle/preme/focus,bad
lojavirtualcorporativa.com.br/wp-includes/Text/nodlle/preme/focus/,bad
impot-mailer.it/public/doc-freemobile/free/index.php,bad
cloudhostingreq.info/1844-630-1107/,bad
astuin.org/pkjbffvdddd/aos/aos/aos/index.htm,bad
168.144.170.20/~asd/2/1/,bad
impot-mailer.it/public/doc-freemobile/free/index.php,bad
exclients.i.ng/ono/auth/view/share/index.html,bad
anglo.com.ec/admin/secciones/servicios/imagen/server/php/files/Blessin/ba/,bad
rtdesigns.ca/1900/home/index.php,bad
pandavillage.org/googledoc/?01ab44f70a5235f6beb35d4f67fa7387a51bf67e,bad
pandavillage.org/googledoc/,bad
newlifebiblechurch.org/plugins/authentication/yahoo.hk/cameo.php?login&amp;continue=to&amp;inbox=Xclusiv-3D|,bad
hslfood.com/project/dropbox/,bad
chammanboutiques.com/Abbonnees.des.resolutions.des.manques.credits.annuells/redirection.php,bad
casaazul.ca/rio/aol,bad
afterwords.com.au/2dragon/products/adobe.php?email=abuse@huawei.com,bad
pandavillage.org/googledoc/?3a3f1f1bafd11ded084a8d6bd34591052e5d7041,bad
anglo.com.ec/admin/secciones/servicios/imagen/server/php/files/Blessin/ba/,bad
bronxtaleautos.com/verify/,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/f4f545e3d91c98db6ac5e79dcae359ba/,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/f4f545e3d91c98db6ac5e79dcae359ba,bad
doggiesnannies.com/DataBase/Win/backup/viewer.php,bad
dmeneh4dev.sy/images/module/Ita/atendimento/chamada.php?=Y38MHCPMURC1GCONI019C8DDECIJ36S18ZMOCCA74N8K1V9I69RIF5WUHFEKK7KS78HIKSPOFW9GSGZXPQG6VCZDREXCKI5QQM0AEYYUV7ANNALC13HWFH08V8JGPO8FAGQOFOIBUTZI4LU5NC23UB0QIT79HEOSVEGA3ZLXTLFX7A3TM4WHE68XZE6GTT9O8PZAPL8J7NHCXJ7KN32390Z8O6OHYX67N5HCQOWWBD90WFTJHUMP4LXRQL9PIEW6JDI03E6ESENPTG0BBV2EGY78JFX2TT8D8PMA5SOX8CM2SVC5RDI9BPFU5CWY74CETYOYRCVYPHZH,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/f4cbdfbcf29dc8d2f72e72d1a10641f0,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/f4cbdfbcf29dc8d2f72e72d1a10641f0/,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/9f1f7d5c556f785f391b28328f50cca3,bad
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/9f1f7d5c556f785f391b28328f50cca3/,bad
divishadende.com/wp-includes/SimplePie/Data/,bad
erikjdesando.com/akoko1/akok/,bad
dittotransport.com/wp-includes/bretmrae/garyspeed/,bad
dittotransport.com/wp-includes/bretmrae/garyspeed/df740becbb21491cf979b0bb5f8aaec9/,bad
phamkimhue.com/di0lI3Ga9ro3/indexx.php?cra-arc.gc.ca=?personal=5279&amp;logon=121011,bad
newlifebiblechurch.org/plugins/authentication/yahoo.hk/cameo.php,bad
nalerefmnager.com/M.servie.amelie.2016/PortailAS/appmanager/PortailAS/assure_somtc=true/,bad
nalerefmnager.com/M.servie.amelie.2016/PortailAS/appmanager/PortailAS/assure_somtc=true/26086fa66f407f45cb928df2a8621a60/,bad
amarhost.info/tesa/start9.php,bad
amarhost.info/tesa/start0.php,bad
weekendprime.com/towns/onlin/5cf4fb881af9ec6050218dc8a0b7252f/,bad
weekendprime.com/towns/onlin/243b35c33b2f94c2eefc815bcf6965e3/,bad
finecut.pl/drop/dropbox/index.php,bad
earlychildhoodonstafford.co.nz/libraries/drpuk/home/,bad
studiowilliancarvalho.com.br/New/Law/index.php,bad
crashtide.com/wp-content/plugins/docsign/,bad
bluescreenalerts.com/,bad
berryescott.co.uk/wp-admin/js/PJ,bad
picklesandplums.com/file/wr/cd/index.php,bad
accordgroups.in/cimage/nowistimeforogahalifax/validate/revalidate.html,bad
bizinturkey.biz/js/Sign-On/login/login.php,bad
astuin.org/profiles/aos/aos/aos/index.htm,bad
ashooooor-001-site1.ftempurl.com/7c2ee/accueil.php,bad
3designcenter.com/blog/wp-admin/network/other/index.html?hui,bad
shortner.ga/wwl/gduc/,bad
beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=wi9knaeww288mth2qvz0rhznie1c0qd69mpww5tt711suhulcuu5buru0r8iikor7eo4ihwohxgbfawr5rwgmobvgidy42pafddyuamc83omdleidayzzauft9dwa47qhkobuao2ccoqy39bd8ach5sac68m0edqy23sbquo4ie2lmczumcbr5m50urj95076byg3t67bj8x7kw189cycy4mtu62zf95q7lt1qzba89gr6gydsxpr1bkuhmuwuzn2kh2bgdmnm3frjd5cau4b7o7na1j6z87ko8w6lit8l9y5l4hwxk840drkebpdiwx75ubpc5wydv3zzjvw54,bad
beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=wi9knaeww288mth2qvz0rhznie1c0qd69mpww5tt711suhulcuu5buru0r8iikor7eo4ihwohxgbfawr5rwgmobvgidy42pafddyuamc83omdleidayzzauft9dwa47qhkobuao2ccoqy39bd8ach5sac68m0edqy23sbquo4ie2lmczumcbr5m50urj95076byg3t67bj8x7kw189cycy4mtu62zf95q7lt1qzba89gr6gydsxpr1bkuhmuwuzn2kh2bgdmnm3frjd5cau4b7o7na1j6z87ko8w6lit8l9y5l4hwxk840drkebpdiwx75ubpc5wydv3zzjvw54,bad
bengalupdatenews.com/wordpress/impots.gouv/file/,bad
secure1.apple.co.uk.account.verify.submit-form.support-intl-limited.ml/clients/,bad
ychat.somee.com/login.htm,bad
ugegypt.com/verify/,bad
amarhost.info/tesa/start.php,bad
amarhost.info/tesa/start1.php,bad
mister-ed.com/welcome/file/update/rbc/login.php?www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi?f6=1,bad
quangcaotanviet.com/Document/,bad
dzenex.ba/enir/cerm.mins/nceh.php,bad
cparts.mon-ferencompte.com/-/www.impots.gouv.fr/file/5a895b08b2f809f267072e7a58995332/,bad
bit.ly/2cH8eHH,bad
pandavillage.org/googledoc/login.php,bad
pandavillage.org/googledoc/?21991258a8d4e9020a5bdf6337b30c9a1feec0d0,bad
gkjx168.com/images/?us.battle.net/login/http:/,bad
gkjx168.com/images/?us.battle.net/login/dyfdzx.com/js?fav.1=0c6zz.bigprizezone.0764.pics,bad
gkjx168.com/images/?us.battle,bad
aguasdebraganca.com.br/includes/include_online/a42273d9d534af141472e8d83129f262/hRcUKzmOovgswaG94CoDdCEj6kCuN7jgyT9vPkGCAMQAVDbjunwwPIAQGqBCFP0Hbei3JnX8m5UdceFUJBUr71TK4ryZ-XZ8pnnRoQ&amp;ved=0CGkQ0Qw.html,bad
sandkuhl.de/lib/payus/payus/dir/Information2.html,bad
cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=spdfozrus.battle.net/d3/en/index,bad
afterwords.com.au/2dragon/products/adobe.php,bad
americanseatcovers.com/image/navy.html,bad
kuzrab.maxpolezhaev.ru/nur/READ/index.htm,bad
vrfyourppl.com/jmbt,bad
securityalerts.stinge.com,bad
nfhaircosmeticos.com/hrd/folda/nweanew/secure-domains/document/,bad
interruptsolutions.club/,bad
cfsparts.declare-enlignes.com/-/www.impots.gouv.fr/file/1249e7e35ffc74dbfc7189a8615cdb1d/,bad
usaa.secure.zag.com/email/subscription/N13sK5cJcYUZwcjQBKKB2Mb_SBA/,bad
usaa.secure.zag.com/email/subscription/3euVVNhBFeFbhDmuZFqTKkydRJU/,bad
opendoor.mn/att/yh/yh/y/cameo.php?login,bad
oolivefashion.com/Linked/,bad
hyhpzx.cn/js/?us.battle.net/login/en,bad
hyhpzx.cn/js?us.battle.net/login/en/,bad
hyhpzx.cn/js/?us.battle.net/login/en/,bad
hyhpzx.cn/js/?us.battle.net/login,bad
hyhpzx.cn/js?us.battle.net/login,bad
hyhpzx.cn/js/?us.battle.net/,bad
hyhpzx.cn/js/?us.battle.net,bad
hyhpzx.cn/js/?index.cgi,bad
hyhpzx.cn/js?index.cgi,bad
hyhpzx.cn/js/?,bad
hyhpzx.cn/js?,bad
sibasoccer.com.au/wp-content/themes/twentyfourteen/page-templates/FREeE/moncompte,bad
barrettatile.com/Update.html,bad
ahmadrabiu.com/paged/me.html,bad
krissak.sk/wp-includes/certificates/dropbox/index.php,bad
foodmoiet514.com/wp-content/newpage/form.php?.randinboxlight=formanovus.com/wp-includes,bad
news.mail--club.com/public/read_message.jsp?tsp=1475835816036&amp;custid=21161&amp;uid=21207180282&amp;sig=PJMPDMCALHDDMBKP&amp;mid=2101447878&amp;l=D0Iyr5bk6I9qq7h16I&amp;slt=0,bad
bexleyphysio.com.au/Excel/login.php?cmd=login_submit,bad
kf25zx.com/images/?us.battle.net/login/en/www.toitoi.com.tw=,bad
kf25zx.com/images/?us.battle.net/login/en/www.toitoi.com.tw,bad
kf25zx.com/images?us.battle.net/login/en/www.toitoi.com.tw,bad
kf25zx.com/images?us.battle.net/login/en/?ref=xcqdlhtus.battle.net/d3,bad
kf25zx.com/images/?us.battle=,bad
kf25zx.com/images?ref=alvtdlkus.battle.net/d3/en/index,bad
kf25zx.com/images/?ref=,bad
kf25zx.com/images/?2ferracur.com.ar/catalog/user/secure-code230,bad
acheimundo.com/moncompte-abonnement/MoncompteID39856389472374924/freemobs/moncompte/index.php?clientid=13698&amp;default=3fed5beb7c987de8404a336e7a1e4699,bad
borcuodeme.com/konu/ibradi-belediyesi-su-borc,bad
borcuodeme.com/karaman-belediyesi-su-borcu-odeme.html,bad
brady-ed-consulting.com/dropbox,bad
borcuodeme.com/hendek-belediyesi-su-borcu-odeme.html,bad
borcuodeme.com/bolum/su,bad
graphictao.com/wp-admin/natwest-mobile/ibcarregisterupdate-natwst.html/?https:/personal.natwest.co.uk/AccessManagement/Login/1,bad
ceciliamartinez.com.mx/errors/dropbox/yeah.net/yeah.net.php?errorType=401,bad
rdlbd.net/dropbox/us-mg5.mail.yahoo.com/pass.php?.done=rand=13InboxLight.aspx?n=1774256418&amp;.lang=en-US&amp;email=&amp;neo.launch?.rand=1qhua0f7o2jut&amp;src=ym.intl=us,bad
niagaradsl.com/1nect.secure.wellsfargo.comauthloginpresent.shtml,bad
callusmiller.com/flycarfe/ghssjkdet/index.htm,bad
brahaemy.ro/libraries/hero/hero/domain/login.php,bad
lexingtonobgyn.com/tmpp/logon.htm,bad
salebuyandrent.com/docsview/home/,bad
darshantraders.com/billy/,bad
goo.gl/EKpJ8k,bad
bossembalagens.com.br/catalog/model/poster.php?rupdategaccess=22,bad
seguranca.mobi/index1.php,bad
1.u0150605.z8.ru/date/v1/gateway/show/id_pay/53518569/signature/f6831522a0ad/16a68e0f/,bad
00bc9e4d.ngrok.io/komara/discours/index-59562.html,bad
ashevilledentist.org/busines,bad
beta.90websitesin90days.com/wordpress/tmp/Secure/Gen/EN__3ac616d85ea7bd56e67758ca8e9ccd15/,bad
gurpuritv.com/fonts/star/oney/oney/mod_weblinks/fc052faf9845b4c503ee2e10244bac51/ssl.php?PaReq=a8f4b2ef1e2374eb0fe37fc0249d1020,bad
barthelsonforlag.se/nure/cben.cis/mces.php,bad
gurpuritv.com/fonts/star/oney/oney/mod_weblinks/bd19f4635f49ae80bab4c55c5b7edbba/ssl.php?PaReq=a8f4b2ef1e2374eb0fe37fc0249d1020,bad
grupodoma.com.mx/dropbox/mail.163.com/accounts.php?errorType=401,bad
grupodoma.com.mx/dropbox/mail.126.com/accounts.php?errorType=401,bad
grupodoma.com.mx/dropbox/activity.vip.163.com/vip.163.com.php?errorType=498,bad
avaluosinmobiliariosvico.com/access/newproject/Home/,bad
verisingusnesbou.com/djd/wllxzccc/7b630ccd761e6a874c799b4e27ae2791/oth.php,bad
granit-profi58.ru/admin/alibaba/index.php?email=abuse@chinaehe.com,bad
rot-weiss-luckau.de/download/view/outlook/outlook.php?rand=13InboxLightaspxn.1774256418,bad
202.43.189.200:8081/iTunes/e047bc343cea7a6c5b6a4c729cf7786a/Verification.php,bad
202.43.189.200:8081/iTunes/,bad
parafoneshop.com/accrualinvoice/asotimeinvoice/cashe-mega.htm,bad
destining.org/files/,bad
verapdpf.info/db/0e1d0dc0bb68e961774be31c67614181/download.html,bad
verapdpf.info/db/0e1d0dc0bb68e961774be31c67614181/,bad
verapdpf.info/db/65762048dd27e8d9a92227c1801aef31/download.html,bad
verapdpf.info/db/65762048dd27e8d9a92227c1801aef31/,bad
utlitydiscountplans.com/sixes/loads/safeguardyouraccountsecurity.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
cgh.co.th/media/system/acesso/,bad
neonbassano.com/bin/xt.php,bad
whatstinksinwj.com/wp-includes/insz.htm,bad
krymtur.com/web/webscr9182/,bad
yogaclass.biz/~jamescon/wp-includes/css/css.html,bad
verdute.com.br/~coserfoto/wp-includes/js/jcrop/N-Red.html,bad
puli-hostel.com.tw/libraries/azs/6b433c31400d193536918b238e8649d6/x.htm,bad
biggerlongermoretimemoresperms.net/wp-includes/fonts/nD/,bad
sistecosrl.com.ar/spamhaus/index.php?email=abuse@hk.nomura.com,bad
sistecosrl.com.ar/spamhaus/index.php?,bad
amarhost.info/images/start3.php,bad
hybridoutfitters.com/imgUpload/service.php?email=abuse@example.com,bad
theweirdshow.info/wp-includes/customize/?email=abuse@lycos.com,bad
afterwords.com.au/1atlas/products-list/adobe.php?email=abuse@dowinco.com,bad
theweirdshow.info/wp-includes/customize/?email=abuse@cottonarts.com,bad
uniwearltd.com/newmessagesviadropbox/dropbox/proposal/,bad
asiandream.ru/images/M_images/index/cameo.php?continue=to&amp;inbox=Xclusiv-3D&amp;login=,bad
stretchfityoga.co.uk/BEF/update-member.com-us.cgi-bin.webscr.cmd-login-submit/654asdhgsad564asd65w,bad
stretchfityoga.co.uk/BEF/update-member.com-us.cgi-bin.webscr.cmd-login-submit/654asdhgsad564asd65w/,bad
coachmarcie.com/,bad
irsds.com/SF205/secure/secure/,bad
firepubs.com/css/updates/mailer-daemon.html,bad
cparts.mon-ferencompte.com/-/www.impots.gouv.fr/file/3c81cfd5cfc4b699f3b2fd5435a3b814/,bad
dimex-logistic.ru/wp-includes/widgets/genesis/?login=abuse@lycos.com,bad
sevitec.uy/docG/nD/nD/,bad
bountifulnewlifecogic.com/y/cameo.php?continue=to&amp;inbox=Xclusiv-3D&amp;login=,bad
copperkingdom.net/fmsk/darren/bronz/9147b94b0fe054a6746d4e1bb72affe8/,bad
copperkingdom.net/fmsk/darren/bronz/,bad
diamond-sd.net/highslide/dropbaka/ec1a5f8b6a5952ec425ea4ceb9cec338/pindex.php,bad
reversemortgageapproval.net/wp-content/documentj/googledoc4/,bad
reversemortgageapproval.net/wp-content/documentj/googledoc2/,bad
speedhosting.be/magmi/web/yahoo/cameo.php?login=,bad
demico.rs/uk/dropboxLanre/dropbox/proposal/,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax-securelogin_files/remax0-0secure0login_files/remax0-0secure0login_files/remax0-0secure0login_files/remax-1/Remax-SecureLogin_files/style.htm,bad
geoincluding.com/appleENS/appleEN/apple.store/clients/,bad
absotest1.no/adobe_pdf/,bad
thinkalvesinc.com/za/vabs.html,bad
shortner.ga/001/update.htm,bad
samastyleclub.com/xxx/Index.html,bad
dthjkfgdh5cfc.online/yahao.logs/YahooNew/y.html,bad
faides.com/catalog/language/english/api/update/,bad
linksagents.com/wp-includes/js/a/xcel/,bad
dthjkfgdh5cfc.online/yahao.login/YahooNew/y.html,bad
mytincorp.com/templates/beez/html/com_user/reset/Suporte.online-Santander/,bad
bilbortcu.com/wp-content/tor,bad
handhmedicalservices.com/sace.php,bad
forms.zohopublic.com/toolsbox79/form/WebmailAdministrator/formperma/A_0C7mGe0mK5hMa3f4D5G661e,bad
formulaegitim.com/plugins/editors/tinymce/jscripts/tiny_mce/utils,bad
eternalrestpetservices.com/wp-admin/js/Images2/Dropbox1/Dropbox,bad
emfan.com.cn/js/mike/fb24f1e86792dca06269c9b5a8ab7d93,bad
iperso-mobillfree.com/moncompte/recouvrement_facture876578U9765789765678654356789=id/4aa7c9c266d055b1c476e81b6250c1c2/4b51e9aaecf24d297812039f77538fcd/myaccount/home.php,bad
onbison.net/demo/Gdrived/b70504c6a86383c316fda147ab72d195,bad
imobil-lfree.com/FR/Moncompte/093574543787468338946283/f7ed8/b28db/moncompte,bad
jmlettering.com//tmp/99/SANTANDER.VAN.GOG077/ATUALIZACAO.CLIENTE.SANTANDER/ATIVAR.CHAVEATENDIMENTO.CLIENTE/SANTANDERNOVO.ACESSO.CLIENTE/DESATUALIZADOATUALIZA/CHAVE-DE-SEGURANCA-SANTANDE/index1.php,bad
ecowaterprojects.com/Checking_Info/Support/mpp/d3a537465c59ba6880b503e7d8a0d9ba,bad
vevecollections.com/modules/blockcmsinfo/translations/Free/Home/da6275a5ebc4e201c3a3abca2c607a5d/5a802157ee43a22e0f710af7e0905774,bad
1.u0150605.z8.ru/date/v1/gateway/show/id_pay/53518569/signature/f6831522a0ad/021048140/01248/,bad
romania-report.ro/documents/wr/cd,bad
technicalpublications.org/media/css/ini.php,bad
diamondcreationslb.com/admin/lu.htm,bad
mobilos-firee.net/Moncompte8734/d061d/03827/moncompte/index.php,bad
yonearts.org/ivy,bad
afterwords.com.au/1dragon/products/adobe.php,bad
avantlog.com.br/lind/ayo1/ayo1/ayo1,bad
ogbhlac.org.au/wp-includes/SimplePie/Data,bad
odiagurujan.com/LinkedIn/LinkedIn/home,bad
